X, Y, Z, Time
x:1.487001,y:-0.2029999,z:1.386,time:4.627768
x:1.487001,y:-0.2029999,z:1.386,time:4.63065
x:1.487001,y:-0.2029999,z:1.386,time:4.63065
x:1.487001,y:-0.2029999,z:1.386,time:4.633393
x:1.487001,y:-0.2029999,z:1.386,time:4.633393
x:1.487001,y:-0.2029999,z:1.386,time:4.636147
x:1.487001,y:-0.2029999,z:1.386,time:4.636147
x:1.487001,y:-0.2029999,z:1.386,time:4.638799
x:1.487001,y:-0.2029999,z:1.386,time:4.638799
x:1.487001,y:-0.2029999,z:1.386,time:4.641697
x:1.487001,y:-0.2029999,z:1.386,time:4.641697
x:1.487001,y:-0.2029999,z:1.386,time:4.644824
x:1.487001,y:-0.2029999,z:1.386,time:4.644824
x:1.487001,y:-0.2029999,z:1.386,time:4.647276
x:1.487001,y:-0.2029999,z:1.386,time:4.647276
x:1.487001,y:-0.2029999,z:1.386,time:4.650216
x:1.487001,y:-0.2029999,z:1.386,time:4.650216
x:1.487001,y:-0.2029999,z:1.386,time:4.652633
x:1.487001,y:-0.2029999,z:1.386,time:4.652633
x:1.487001,y:-0.2029999,z:1.386,time:4.655164
x:1.487001,y:-0.2029999,z:1.386,time:4.655164
x:1.487001,y:-0.2029999,z:1.386,time:4.658026
x:1.487001,y:-0.2029999,z:1.386,time:4.658026
x:1.487001,y:-0.2029999,z:1.386,time:4.660407
x:1.487001,y:-0.2029999,z:1.386,time:4.660407
x:1.487001,y:-0.2029999,z:1.386,time:4.663311
x:1.487001,y:-0.2029999,z:1.386,time:4.663311
x:1.487001,y:-0.2029999,z:1.386,time:4.665706
x:1.487001,y:-0.2029999,z:1.386,time:4.665706
x:1.487001,y:-0.2029999,z:1.386,time:4.668035
x:1.487001,y:-0.2029999,z:1.386,time:4.668035
x:1.487001,y:-0.2029999,z:1.386,time:4.67036
x:1.487001,y:-0.2029999,z:1.386,time:4.67036
x:1.487001,y:-0.2029999,z:1.386,time:4.672975
x:1.487001,y:-0.2029999,z:1.386,time:4.672975
x:1.487001,y:-0.2029999,z:1.386,time:4.6754
x:1.487001,y:-0.2029999,z:1.386,time:4.6754
x:1.487001,y:-0.2029999,z:1.386,time:4.677844
x:1.487001,y:-0.2029999,z:1.386,time:4.677844
x:1.487001,y:-0.2029999,z:1.386,time:4.680224
x:1.487001,y:-0.2029999,z:1.386,time:4.680224
x:1.487001,y:-0.2029999,z:1.386,time:4.682859
x:1.487001,y:-0.2029999,z:1.386,time:4.682859
x:1.487001,y:-0.2029999,z:1.386,time:4.685272
x:1.487001,y:-0.2029999,z:1.386,time:4.685272
x:1.487001,y:-0.2029999,z:1.386,time:4.687831
x:1.487001,y:-0.2029999,z:1.386,time:4.687831
x:1.487001,y:-0.2029999,z:1.386,time:4.690411
x:1.487001,y:-0.2029999,z:1.386,time:4.690411
x:1.487001,y:-0.2029999,z:1.386,time:4.692894
x:1.487001,y:-0.2029999,z:1.386,time:4.692894
x:1.487001,y:-0.2029999,z:1.386,time:4.69519
x:1.487001,y:-0.2029999,z:1.386,time:4.69519
x:1.487001,y:-0.2029999,z:1.386,time:4.697599
x:1.487001,y:-0.2029999,z:1.386,time:4.697599
x:1.487001,y:-0.2029999,z:1.386,time:4.700008
x:1.487001,y:-0.2029999,z:1.386,time:4.700008
x:1.487001,y:-0.2029999,z:1.386,time:4.702657
x:1.487001,y:-0.2029999,z:1.386,time:4.702657
x:1.487001,y:-0.2029999,z:1.386,time:4.705262
x:1.487001,y:-0.2029999,z:1.386,time:4.705262
x:1.487001,y:-0.2029999,z:1.386,time:4.707793
x:1.487001,y:-0.2029999,z:1.386,time:4.707793
x:1.487001,y:-0.2029999,z:1.386,time:4.710173
x:1.487001,y:-0.2029999,z:1.386,time:4.710173
x:1.487001,y:-0.2029999,z:1.386,time:4.712548
x:1.487001,y:-0.2029999,z:1.386,time:4.712548
x:1.487001,y:-0.2029999,z:1.386,time:4.71486
x:1.487001,y:-0.2029999,z:1.386,time:4.71486
x:1.487001,y:-0.2029999,z:1.386,time:4.71734
x:1.487001,y:-0.2029999,z:1.386,time:4.71734
x:1.487001,y:-0.2029999,z:1.386,time:4.719877
x:1.487001,y:-0.2029999,z:1.386,time:4.719877
x:1.487001,y:-0.2029999,z:1.386,time:4.722852
x:1.487001,y:-0.2029999,z:1.386,time:4.722852
x:1.487001,y:-0.2029999,z:1.386,time:4.725511
x:1.487001,y:-0.2029999,z:1.386,time:4.725511
x:1.487001,y:-0.2029999,z:1.386,time:4.727847
x:1.487001,y:-0.2029999,z:1.386,time:4.727847
x:1.487001,y:-0.2029999,z:1.386,time:4.73016
x:1.487001,y:-0.2029999,z:1.386,time:4.73016
x:1.487001,y:-0.2029999,z:1.386,time:4.73256
x:1.487001,y:-0.2029999,z:1.386,time:4.73256
x:1.487001,y:-0.2029999,z:1.386,time:4.734921
x:1.487001,y:-0.2029999,z:1.386,time:4.734921
x:1.487001,y:-0.2029999,z:1.386,time:4.737641
x:1.487001,y:-0.2029999,z:1.386,time:4.737641
x:1.487001,y:-0.2029999,z:1.386,time:4.740106
x:1.487001,y:-0.2029999,z:1.386,time:4.740106
x:1.487001,y:-0.2029999,z:1.386,time:4.742711
x:1.487001,y:-0.2029999,z:1.386,time:4.742711
x:1.487001,y:-0.2029999,z:1.386,time:4.745051
x:1.487001,y:-0.2029999,z:1.386,time:4.745051
x:1.487001,y:-0.2029999,z:1.386,time:4.747449
x:1.487001,y:-0.2029999,z:1.386,time:4.747449
x:1.487001,y:-0.2029999,z:1.386,time:4.750124
x:1.487001,y:-0.2029999,z:1.386,time:4.750124
x:1.487001,y:-0.2029999,z:1.386,time:4.752534
x:1.487001,y:-0.2029999,z:1.386,time:4.752534
x:1.487001,y:-0.2029999,z:1.386,time:4.755005
x:1.487001,y:-0.2029999,z:1.386,time:4.755005
x:1.487001,y:-0.2029999,z:1.386,time:4.75746
x:1.487001,y:-0.2029999,z:1.386,time:4.75746
x:1.487001,y:-0.2029999,z:1.386,time:4.759887
x:1.487001,y:-0.2029999,z:1.386,time:4.759887
x:1.487001,y:-0.2029999,z:1.386,time:4.76226
x:1.487001,y:-0.2029999,z:1.386,time:4.76226
x:1.487001,y:-0.2029999,z:1.386,time:4.765169
x:1.487001,y:-0.2029999,z:1.386,time:4.765169
x:1.487001,y:-0.2029999,z:1.386,time:4.767551
x:1.487001,y:-0.2029999,z:1.386,time:4.767551
x:1.487001,y:-0.2029999,z:1.386,time:4.769879
x:1.487001,y:-0.2029999,z:1.386,time:4.769879
x:1.487001,y:-0.2029999,z:1.386,time:4.77268
x:1.487001,y:-0.2029999,z:1.386,time:4.77268
x:1.487001,y:-0.2029999,z:1.386,time:4.775535
x:1.487001,y:-0.2029999,z:1.386,time:4.775535
x:1.487001,y:-0.2029999,z:1.386,time:4.778345
x:1.487001,y:-0.2029999,z:1.386,time:4.778345
x:1.487001,y:-0.2029999,z:1.386,time:4.780775
x:1.487001,y:-0.2029999,z:1.386,time:4.780775
x:1.487001,y:-0.2029999,z:1.386,time:4.78371
x:1.487001,y:-0.2029999,z:1.386,time:4.78371
x:1.487001,y:-0.2029999,z:1.386,time:4.786258
x:1.487001,y:-0.2029999,z:1.386,time:4.786258
x:1.487001,y:-0.2029999,z:1.386,time:4.788784
x:1.487001,y:-0.2029999,z:1.386,time:4.788784
x:1.487001,y:-0.2029999,z:1.386,time:4.791709
x:1.487001,y:-0.2029999,z:1.386,time:4.791709
x:1.487001,y:-0.2029999,z:1.386,time:4.794427
x:1.487001,y:-0.2029999,z:1.386,time:4.794427
x:1.487001,y:-0.2029999,z:1.386,time:4.797175
x:1.487001,y:-0.2029999,z:1.386,time:4.797175
x:1.487001,y:-0.2029999,z:1.386,time:4.799524
x:1.487001,y:-0.2029999,z:1.386,time:4.799524
x:1.487001,y:-0.2029999,z:1.386,time:4.802213
x:1.487001,y:-0.2029999,z:1.386,time:4.802213
x:1.487001,y:-0.2029999,z:1.386,time:4.80534
x:1.487001,y:-0.2029999,z:1.386,time:4.80534
x:1.487001,y:-0.2029999,z:1.386,time:4.808007
x:1.487001,y:-0.2029999,z:1.386,time:4.808007
x:1.487001,y:-0.2029999,z:1.386,time:4.81044
x:1.487001,y:-0.2029999,z:1.386,time:4.81044
x:1.487001,y:-0.2029999,z:1.386,time:4.81282
x:1.487001,y:-0.2029999,z:1.386,time:4.81282
x:1.487001,y:-0.2029999,z:1.386,time:4.815848
x:1.487001,y:-0.2029999,z:1.386,time:4.815848
x:1.487001,y:-0.2029999,z:1.386,time:4.818336
x:1.487001,y:-0.2029999,z:1.386,time:4.818336
x:1.487001,y:-0.2029999,z:1.386,time:4.821104
x:1.487001,y:-0.2029999,z:1.386,time:4.821104
x:1.487001,y:-0.2029999,z:1.386,time:4.823862
x:1.487001,y:-0.2029999,z:1.386,time:4.823862
x:1.487001,y:-0.2029999,z:1.386,time:4.826513
x:1.487001,y:-0.2029999,z:1.386,time:4.826513
x:1.487001,y:-0.2029999,z:1.386,time:4.828825
x:1.487001,y:-0.2029999,z:1.386,time:4.828825
x:1.487001,y:-0.2029999,z:1.386,time:4.83111
x:1.487001,y:-0.2029999,z:1.386,time:4.83111
x:1.487001,y:-0.2029999,z:1.386,time:4.833564
x:1.487001,y:-0.2029999,z:1.386,time:4.833564
x:1.487001,y:-0.2029999,z:1.386,time:4.835906
x:1.487001,y:-0.2029999,z:1.386,time:4.835906
x:1.487001,y:-0.2029999,z:1.386,time:4.838324
x:1.487001,y:-0.2029999,z:1.386,time:4.838324
x:1.487001,y:-0.2029999,z:1.386,time:4.84086
x:1.487001,y:-0.2029999,z:1.386,time:4.84086
x:1.487001,y:-0.2029999,z:1.386,time:4.843451
x:1.487001,y:-0.2029999,z:1.386,time:4.843451
x:1.487001,y:-0.2029999,z:1.386,time:4.845793
x:1.487001,y:-0.2029999,z:1.386,time:4.845793
x:1.487001,y:-0.2029999,z:1.386,time:4.8481
x:1.487001,y:-0.2029999,z:1.386,time:4.8481
x:1.487001,y:-0.2029999,z:1.386,time:4.850475
x:1.487001,y:-0.2029999,z:1.386,time:4.850475
x:1.487001,y:-0.2029999,z:1.386,time:4.852877
x:1.487001,y:-0.2029999,z:1.386,time:4.852877
x:1.487001,y:-0.2029999,z:1.386,time:4.855299
x:1.487001,y:-0.2029999,z:1.386,time:4.855299
x:1.487001,y:-0.2029999,z:1.386,time:4.857718
x:1.487001,y:-0.2029999,z:1.386,time:4.857718
x:1.487001,y:-0.2029999,z:1.386,time:4.860065
x:1.487001,y:-0.2029999,z:1.386,time:4.860065
x:1.487001,y:-0.2029999,z:1.386,time:4.86262
x:1.487001,y:-0.2029999,z:1.386,time:4.86262
x:1.487001,y:-0.2029999,z:1.386,time:4.864909
x:1.487001,y:-0.2029999,z:1.386,time:4.864909
x:1.487001,y:-0.2029999,z:1.386,time:4.867196
x:1.487001,y:-0.2029999,z:1.386,time:4.867196
x:1.487001,y:-0.2029999,z:1.386,time:4.869534
x:1.487001,y:-0.2029999,z:1.386,time:4.869534
x:1.487001,y:-0.2029999,z:1.386,time:4.871945
x:1.487001,y:-0.2029999,z:1.386,time:4.871945
x:1.487001,y:-0.2029999,z:1.386,time:4.874293
x:1.487001,y:-0.2029999,z:1.386,time:4.874293
x:1.487001,y:-0.2029999,z:1.386,time:4.8766
x:1.487001,y:-0.2029999,z:1.386,time:4.8766
x:1.487001,y:-0.2029999,z:1.386,time:4.878889
x:1.487001,y:-0.2029999,z:1.386,time:4.878889
x:1.487001,y:-0.2029999,z:1.386,time:4.88126
x:1.487001,y:-0.2029999,z:1.386,time:4.88126
x:1.487001,y:-0.2029999,z:1.386,time:4.883809
x:1.487001,y:-0.2029999,z:1.386,time:4.883809
x:1.487001,y:-0.2029999,z:1.386,time:4.886168
x:1.487001,y:-0.2029999,z:1.386,time:4.886168
x:1.487001,y:-0.2029999,z:1.386,time:4.888677
x:1.487001,y:-0.2029999,z:1.386,time:4.888677
x:1.487001,y:-0.2029999,z:1.386,time:4.891139
x:1.487001,y:-0.2029999,z:1.386,time:4.891139
x:1.487001,y:-0.2029999,z:1.386,time:4.893569
x:1.487001,y:-0.2029999,z:1.386,time:4.893569
x:1.487001,y:-0.2029999,z:1.386,time:4.895873
x:1.487001,y:-0.2029999,z:1.386,time:4.895873
x:1.487001,y:-0.2029999,z:1.386,time:4.898157
x:1.487001,y:-0.2029999,z:1.386,time:4.898157
x:1.487001,y:-0.2029999,z:1.386,time:4.900422
x:1.487001,y:-0.2029999,z:1.386,time:4.900422
x:1.487001,y:-0.2029999,z:1.386,time:4.902941
x:1.487001,y:-0.2029999,z:1.386,time:4.902941
x:1.487001,y:-0.2029999,z:1.386,time:4.905298
x:1.487001,y:-0.2029999,z:1.386,time:4.905298
x:1.487001,y:-0.2029999,z:1.386,time:4.907682
x:1.487001,y:-0.2029999,z:1.386,time:4.907682
x:1.487001,y:-0.2029999,z:1.386,time:4.910052
x:1.487001,y:-0.2029999,z:1.386,time:4.910052
x:1.487001,y:-0.2029999,z:1.386,time:4.912456
x:1.487001,y:-0.2029999,z:1.386,time:4.912456
x:1.487001,y:-0.2029999,z:1.386,time:4.914874
x:1.487001,y:-0.2029999,z:1.386,time:4.914874
x:1.487001,y:-0.2029999,z:1.386,time:4.917367
x:1.487001,y:-0.2029999,z:1.386,time:4.917367
x:1.487001,y:-0.2029999,z:1.386,time:4.919729
x:1.487001,y:-0.2029999,z:1.386,time:4.919729
x:1.487001,y:-0.2029999,z:1.386,time:4.922114
x:1.487001,y:-0.2029999,z:1.386,time:4.922114
x:1.487001,y:-0.2029999,z:1.386,time:4.924723
x:1.487001,y:-0.2029999,z:1.386,time:4.924723
x:1.487001,y:-0.2029999,z:1.386,time:4.927261
x:1.487001,y:-0.2029999,z:1.386,time:4.927261
x:1.487001,y:-0.2029999,z:1.386,time:4.92969
x:1.487001,y:-0.2029999,z:1.386,time:4.92969
x:1.487001,y:-0.2029999,z:1.386,time:4.931993
x:1.487001,y:-0.2029999,z:1.386,time:4.931993
x:1.487001,y:-0.2029999,z:1.386,time:4.934257
x:1.487001,y:-0.2029999,z:1.386,time:4.934257
x:1.487001,y:-0.2029999,z:1.386,time:4.936532
x:1.487001,y:-0.2029999,z:1.386,time:4.936532
x:1.487001,y:-0.2029999,z:1.386,time:4.938849
x:1.487001,y:-0.2029999,z:1.386,time:4.938849
x:1.487001,y:-0.2029999,z:1.386,time:4.941217
x:1.487001,y:-0.2029999,z:1.386,time:4.941217
x:1.487001,y:-0.2029999,z:1.386,time:4.94372
x:1.487001,y:-0.2029999,z:1.386,time:4.94372
x:1.487001,y:-0.2029999,z:1.386,time:4.946131
x:1.487001,y:-0.2029999,z:1.386,time:4.946131
x:1.487001,y:-0.2029999,z:1.386,time:4.948438
x:1.487001,y:-0.2029999,z:1.386,time:4.948438
x:1.487001,y:-0.2029999,z:1.386,time:4.950732
x:1.487001,y:-0.2029999,z:1.386,time:4.950732
x:1.487001,y:-0.2029999,z:1.386,time:4.953025
x:1.487001,y:-0.2029999,z:1.386,time:4.953025
x:1.487001,y:-0.2029999,z:1.386,time:4.955474
x:1.487001,y:-0.2029999,z:1.386,time:4.955474
x:1.487001,y:-0.2029999,z:1.386,time:4.957885
x:1.487001,y:-0.2029999,z:1.386,time:4.957885
x:1.487001,y:-0.2029999,z:1.386,time:4.960326
x:1.487001,y:-0.2029999,z:1.386,time:4.960326
x:1.487001,y:-0.2029999,z:1.386,time:4.962839
x:1.487001,y:-0.2029999,z:1.386,time:4.962839
x:1.487001,y:-0.2029999,z:1.386,time:4.965203
x:1.487001,y:-0.2029999,z:1.386,time:4.965203
x:1.487001,y:-0.2029999,z:1.386,time:4.967451
x:1.487001,y:-0.2029999,z:1.386,time:4.967451
x:1.487001,y:-0.2029999,z:1.386,time:4.969791
x:1.487001,y:-0.2029999,z:1.386,time:4.969791
x:1.487001,y:-0.2029999,z:1.386,time:4.97217
x:1.487001,y:-0.2029999,z:1.386,time:4.97217
x:1.487001,y:-0.2029999,z:1.386,time:4.974545
x:1.487001,y:-0.2029999,z:1.386,time:4.974545
x:1.487001,y:-0.2029999,z:1.386,time:4.976833
x:1.487001,y:-0.2029999,z:1.386,time:4.976833
x:1.487001,y:-0.2029999,z:1.386,time:4.979097
x:1.487001,y:-0.2029999,z:1.386,time:4.979097
x:1.487001,y:-0.2029999,z:1.386,time:4.981351
x:1.487001,y:-0.2029999,z:1.386,time:4.981351
x:1.487001,y:-0.2029999,z:1.386,time:4.98383
x:1.487001,y:-0.2029999,z:1.386,time:4.98383
x:1.487001,y:-0.2029999,z:1.386,time:4.986127
x:1.487001,y:-0.2029999,z:1.386,time:4.986127
x:1.487001,y:-0.2029999,z:1.386,time:4.988622
x:1.487001,y:-0.2029999,z:1.386,time:4.988622
x:1.487001,y:-0.2029999,z:1.386,time:4.991141
x:1.487001,y:-0.2029999,z:1.386,time:4.991141
x:1.487001,y:-0.2029999,z:1.386,time:4.993626
x:1.487001,y:-0.2029999,z:1.386,time:4.993626
x:1.487001,y:-0.2029999,z:1.386,time:4.995987
x:1.487001,y:-0.2029999,z:1.386,time:4.995987
x:1.487001,y:-0.2029999,z:1.386,time:4.998433
x:1.487001,y:-0.2029999,z:1.386,time:4.998433
x:1.487001,y:-0.2029999,z:1.386,time:5.000827
x:1.487001,y:-0.2029999,z:1.386,time:5.000827
x:1.487001,y:-0.2029999,z:1.386,time:5.003358
x:1.487001,y:-0.2029999,z:1.386,time:5.003358
x:1.487001,y:-0.2029999,z:1.386,time:5.005751
x:1.487001,y:-0.2029999,z:1.386,time:5.005751
x:1.487001,y:-0.2029999,z:1.386,time:5.008209
x:1.487001,y:-0.2029999,z:1.386,time:5.008209
x:1.487001,y:-0.2029999,z:1.386,time:5.010552
x:1.487001,y:-0.2029999,z:1.386,time:5.010552
x:1.487001,y:-0.2029999,z:1.386,time:5.012918
x:1.487001,y:-0.2029999,z:1.386,time:5.012918
x:1.487001,y:-0.2029999,z:1.386,time:5.015152
x:1.487001,y:-0.2029999,z:1.386,time:5.015152
x:1.487001,y:-0.2029999,z:1.386,time:5.017445
x:1.487001,y:-0.2029999,z:1.386,time:5.017445
x:1.487001,y:-0.2029999,z:1.386,time:5.019675
x:1.487001,y:-0.2029999,z:1.386,time:5.019675
x:1.487001,y:-0.2029999,z:1.386,time:5.022042
x:1.487001,y:-0.2029999,z:1.386,time:5.022042
x:1.487001,y:-0.2029999,z:1.386,time:5.02494
x:1.487001,y:-0.2029999,z:1.386,time:5.02494
x:1.487001,y:-0.2029999,z:1.386,time:5.027383
x:1.487001,y:-0.2029999,z:1.386,time:5.027383
x:1.487001,y:-0.2029999,z:1.386,time:5.029678
x:1.487001,y:-0.2029999,z:1.386,time:5.029678
x:1.487001,y:-0.2029999,z:1.386,time:5.032006
x:1.487001,y:-0.2029999,z:1.386,time:5.032006
x:1.487001,y:-0.2029999,z:1.386,time:5.034261
x:1.487001,y:-0.2029999,z:1.386,time:5.034261
x:1.487001,y:-0.2029999,z:1.386,time:5.036634
x:1.487001,y:-0.2029999,z:1.386,time:5.036634
x:1.487001,y:-0.2029999,z:1.386,time:5.038906
x:1.487001,y:-0.2029999,z:1.386,time:5.038906
x:1.487001,y:-0.2029999,z:1.386,time:5.041347
x:1.487001,y:-0.2029999,z:1.386,time:5.041347
x:1.487001,y:-0.2029999,z:1.386,time:5.043806
x:1.487001,y:-0.2029999,z:1.386,time:5.043806
x:1.487001,y:-0.2029999,z:1.386,time:5.046159
x:1.487001,y:-0.2029999,z:1.386,time:5.046159
x:1.487001,y:-0.2029999,z:1.386,time:5.048457
x:1.487001,y:-0.2029999,z:1.386,time:5.048457
x:1.487001,y:-0.2029999,z:1.386,time:5.050785
x:1.487001,y:-0.2029999,z:1.386,time:5.050785
x:1.487001,y:-0.2029999,z:1.386,time:5.053008
x:1.487001,y:-0.2029999,z:1.386,time:5.053008
x:1.487001,y:-0.2029999,z:1.386,time:5.055428
x:1.487001,y:-0.2029999,z:1.386,time:5.055428
x:1.487001,y:-0.2029999,z:1.386,time:5.057794
x:1.487001,y:-0.2029999,z:1.386,time:5.057794
x:1.487001,y:-0.2029999,z:1.386,time:5.059875
x:1.487001,y:-0.2029999,z:1.386,time:5.059875
x:1.487001,y:-0.2029999,z:1.386,time:5.062074
x:1.487001,y:-0.2029999,z:1.386,time:5.062074
x:1.487001,y:-0.2029999,z:1.386,time:5.064539
x:1.487001,y:-0.2029999,z:1.386,time:5.064539
x:1.487001,y:-0.2029999,z:1.386,time:5.066818
x:1.487001,y:-0.2029999,z:1.386,time:5.066818
x:1.487001,y:-0.2029999,z:1.386,time:5.06917
x:1.487001,y:-0.2029999,z:1.386,time:5.06917
x:1.487001,y:-0.2029999,z:1.386,time:5.072
x:1.487001,y:-0.2029999,z:1.386,time:5.072
x:1.487001,y:-0.2029999,z:1.386,time:5.074525
x:1.487001,y:-0.2029999,z:1.386,time:5.074525
x:1.487001,y:-0.2029999,z:1.386,time:5.076823
x:1.487001,y:-0.2029999,z:1.386,time:5.076823
x:1.487001,y:-0.2029999,z:1.386,time:5.079177
x:1.487001,y:-0.2029999,z:1.386,time:5.079177
x:1.487001,y:-0.2029999,z:1.386,time:5.081377
x:1.487001,y:-0.2029999,z:1.386,time:5.081377
x:1.487001,y:-0.2029999,z:1.386,time:5.083744
x:1.487001,y:-0.2029999,z:1.386,time:5.083744
x:1.487001,y:-0.2029999,z:1.386,time:5.086077
x:1.487001,y:-0.2029999,z:1.386,time:5.086077
x:1.487001,y:-0.2029999,z:1.386,time:5.088447
x:1.487001,y:-0.2029999,z:1.386,time:5.088447
x:1.487001,y:-0.2029999,z:1.386,time:5.090983
x:1.487001,y:-0.2029999,z:1.386,time:5.090983
x:1.487001,y:-0.2029999,z:1.386,time:5.093403
x:1.487001,y:-0.2029999,z:1.386,time:5.093403
x:1.487001,y:-0.2029999,z:1.386,time:5.095895
x:1.487001,y:-0.2029999,z:1.386,time:5.095895
x:1.487001,y:-0.2029999,z:1.386,time:5.098274
x:1.487001,y:-0.2029999,z:1.386,time:5.098274
x:1.487001,y:-0.2029999,z:1.386,time:5.100592
x:1.487001,y:-0.2029999,z:1.386,time:5.100592
x:1.487001,y:-0.2029999,z:1.386,time:5.103543
x:1.487001,y:-0.2029999,z:1.386,time:5.103543
x:1.487001,y:-0.2029999,z:1.386,time:5.105879
x:1.487001,y:-0.2029999,z:1.386,time:5.105879
x:1.487001,y:-0.2029999,z:1.386,time:5.108119
x:1.487001,y:-0.2029999,z:1.386,time:5.108119
x:1.487001,y:-0.2029999,z:1.386,time:5.11035
x:1.487001,y:-0.2029999,z:1.386,time:5.11035
x:1.487001,y:-0.2029999,z:1.386,time:5.112607
x:1.487001,y:-0.2029999,z:1.386,time:5.112607
x:1.487001,y:-0.2029999,z:1.386,time:5.11491
x:1.487001,y:-0.2029999,z:1.386,time:5.11491
x:1.487001,y:-0.2029999,z:1.386,time:5.117374
x:1.487001,y:-0.2029999,z:1.386,time:5.117374
x:1.487001,y:-0.2029999,z:1.386,time:5.119895
x:1.487001,y:-0.2029999,z:1.386,time:5.119895
x:1.487001,y:-0.2029999,z:1.386,time:5.122413
x:1.487001,y:-0.2029999,z:1.386,time:5.122413
x:1.487001,y:-0.2029999,z:1.386,time:5.124999
x:1.487001,y:-0.2029999,z:1.386,time:5.124999
x:1.487001,y:-0.2029999,z:1.386,time:5.127388
x:1.487001,y:-0.2029999,z:1.386,time:5.127388
x:1.487001,y:-0.2029999,z:1.386,time:5.129718
x:1.487001,y:-0.2029999,z:1.386,time:5.129718
x:1.487001,y:-0.2029999,z:1.386,time:5.132003
x:1.487001,y:-0.2029999,z:1.386,time:5.132003
x:1.487001,y:-0.2029999,z:1.386,time:5.134797
x:1.487001,y:-0.2029999,z:1.386,time:5.134797
x:1.487001,y:-0.2029999,z:1.386,time:5.137097
x:1.487001,y:-0.2029999,z:1.386,time:5.137097
x:1.487001,y:-0.2029999,z:1.386,time:5.142853
x:1.487001,y:-0.2029999,z:1.386,time:5.142853
x:1.487001,y:-0.2029999,z:1.386,time:5.145534
x:1.487001,y:-0.2029999,z:1.386,time:5.145534
x:1.487001,y:-0.2029999,z:1.386,time:5.147858
x:1.487001,y:-0.2029999,z:1.386,time:5.147858
x:1.487001,y:-0.2029999,z:1.386,time:5.150657
x:1.487001,y:-0.2029999,z:1.386,time:5.150657
x:1.487001,y:-0.2029999,z:1.386,time:5.153474
x:1.487001,y:-0.2029999,z:1.386,time:5.153474
x:1.487001,y:-0.2029999,z:1.386,time:5.155874
x:1.487001,y:-0.2029999,z:1.386,time:5.155874
x:1.487001,y:-0.2029999,z:1.386,time:5.158241
x:1.487001,y:-0.2029999,z:1.386,time:5.158241
x:1.487001,y:-0.2029999,z:1.386,time:5.160503
x:1.487001,y:-0.2029999,z:1.386,time:5.160503
x:1.487001,y:-0.2029999,z:1.386,time:5.163019
x:1.487001,y:-0.2029999,z:1.386,time:5.163019
x:1.487001,y:-0.2029999,z:1.386,time:5.16528
x:1.487001,y:-0.2029999,z:1.386,time:5.16528
x:1.487001,y:-0.2029999,z:1.386,time:5.167598
x:1.487001,y:-0.2029999,z:1.386,time:5.167598
x:1.487001,y:-0.2029999,z:1.386,time:5.169922
x:1.487001,y:-0.2029999,z:1.386,time:5.169922
x:1.487001,y:-0.2029999,z:1.386,time:5.172245
x:1.487001,y:-0.2029999,z:1.386,time:5.172245
x:1.487001,y:-0.2029999,z:1.386,time:5.174507
x:1.487001,y:-0.2029999,z:1.386,time:5.174507
x:1.487001,y:-0.2029999,z:1.386,time:5.176754
x:1.487001,y:-0.2029999,z:1.386,time:5.176754
x:1.487001,y:-0.2029999,z:1.386,time:5.178905
x:1.487001,y:-0.2029999,z:1.386,time:5.178905
x:1.487001,y:-0.2029999,z:1.386,time:5.181082
x:1.487001,y:-0.2029999,z:1.386,time:5.181082
x:1.487001,y:-0.2029999,z:1.386,time:5.183635
x:1.487001,y:-0.2029999,z:1.386,time:5.183635
x:1.487001,y:-0.2029999,z:1.386,time:5.185887
x:1.487001,y:-0.2029999,z:1.386,time:5.185887
x:1.487001,y:-0.2029999,z:1.386,time:5.188132
x:1.487001,y:-0.2029999,z:1.386,time:5.188132
x:1.487001,y:-0.2029999,z:1.386,time:5.190536
x:1.487001,y:-0.2029999,z:1.386,time:5.190536
x:1.487001,y:-0.2029999,z:1.386,time:5.19283
x:1.487001,y:-0.2029999,z:1.386,time:5.19283
x:1.487001,y:-0.2029999,z:1.386,time:5.195197
x:1.487001,y:-0.2029999,z:1.386,time:5.195197
x:1.487001,y:-0.2029999,z:1.386,time:5.197647
x:1.487001,y:-0.2029999,z:1.386,time:5.197647
x:1.487001,y:-0.2029999,z:1.386,time:5.200049
x:1.487001,y:-0.2029999,z:1.386,time:5.200049
x:1.487001,y:-0.2029999,z:1.386,time:5.202616
x:1.487001,y:-0.2029999,z:1.386,time:5.202616
x:1.487001,y:-0.2029999,z:1.386,time:5.205124
x:1.487001,y:-0.2029999,z:1.386,time:5.205124
x:1.487001,y:-0.2029999,z:1.386,time:5.2075
x:1.487001,y:-0.2029999,z:1.386,time:5.2075
x:1.487001,y:-0.2029999,z:1.386,time:5.209862
x:1.487001,y:-0.2029999,z:1.386,time:5.209862
x:1.487001,y:-0.2029999,z:1.386,time:5.21217
x:1.487001,y:-0.2029999,z:1.386,time:5.21217
x:1.487001,y:-0.2029999,z:1.386,time:5.214633
x:1.487001,y:-0.2029999,z:1.386,time:5.214633
x:1.487001,y:-0.2029999,z:1.386,time:5.216904
x:1.487001,y:-0.2029999,z:1.386,time:5.216904
x:1.487001,y:-0.2029999,z:1.386,time:5.219175
x:1.487001,y:-0.2029999,z:1.386,time:5.219175
x:1.487001,y:-0.2029999,z:1.386,time:5.221502
